Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;16 País Vasco;De 16 a 19 años;2003T1;2,6
Mujeres;16 País Vasco;De 16 a 19 años;2002T4;4,3
Mujeres;16 País Vasco;De 16 a 19 años;2002T3;3,6
Mujeres;16 País Vasco;De 16 a 19 años;2002T2;4
Mujeres;16 País Vasco;De 16 a 19 años;2002T1;4,2
Mujeres;16 País Vasco;De 20 a 24 años;2023T3;29,8
Mujeres;16 País Vasco;De 20 a 24 años;2023T2;22,9
Mujeres;16 País Vasco;De 20 a 24 años;2023T1;22,6
Mujeres;16 País Vasco;De 20 a 24 años;2022T4;19,3
Mujeres;16 País Vasco;De 20 a 24 años;2022T3;18,9
Mujeres;16 País Vasco;De 20 a 24 años;2022T2;24,1
Mujeres;16 País Vasco;De 20 a 24 años;2022T1;23,9
Mujeres;16 País Vasco;De 20 a 24 años;2021T4;22,7
Mujeres;16 País Vasco;De 20 a 24 años;2021T3;25,9
Mujeres;16 País Vasco;De 20 a 24 años;2021T2;25,5
Mujeres;16 País Vasco;De 20 a 24 años;2021T1;19,1
Mujeres;16 País Vasco;De 20 a 24 años;2020T4;18,6
Mujeres;16 País Vasco;De 20 a 24 años;2020T3;21,9
Mujeres;16 País Vasco;De 20 a 24 años;2020T2;19,4
Mujeres;16 País Vasco;De 20 a 24 años;2020T1;19,4
Mujeres;16 País Vasco;De 20 a 24 años;2019T4;21,2
Mujeres;16 País Vasco;De 20 a 24 años;2019T3;23,1
Mujeres;16 País Vasco;De 20 a 24 años;2019T2;22,1
Mujeres;16 País Vasco;De 20 a 24 años;2019T1;24,6
Mujeres;16 País Vasco;De 20 a 24 años;2018T4;22,3
Mujeres;16 País Vasco;De 20 a 24 años;2018T3;22,5
Mujeres;16 País Vasco;De 20 a 24 años;2018T2;21,9
Mujeres;16 País Vasco;De 20 a 24 años;2018T1;19,3
Mujeres;16 País Vasco;De 20 a 24 años;2017T4;23,4
Mujeres;16 País Vasco;De 20 a 24 años;2017T3;22,1
Mujeres;16 País Vasco;De 20 a 24 años;2017T2;20,3
Mujeres;16 País Vasco;De 20 a 24 años;2017T1;18,5
Mujeres;16 País Vasco;De 20 a 24 años;2016T4;18,3
Mujeres;16 País Vasco;De 20 a 24 años;2016T3;21,8
Mujeres;16 País Vasco;De 20 a 24 años;2016T2;17,1
Mujeres;16 País Vasco;De 20 a 24 años;2016T1;16,7
Mujeres;16 País Vasco;De 20 a 24 años;2015T4;19,7
Mujeres;16 País Vasco;De 20 a 24 años;2015T3;18,3
Mujeres;16 País Vasco;De 20 a 24 años;2015T2;21,7
Mujeres;16 País Vasco;De 20 a 24 años;2015T1;21,6
Mujeres;16 País Vasco;De 20 a 24 años;2014T4;21,8
Mujeres;16 País Vasco;De 20 a 24 años;2014T3;19,2
Mujeres;16 País Vasco;De 20 a 24 años;2014T2;18,9
Mujeres;16 País Vasco;De 20 a 24 años;2014T1;19,9
Mujeres;16 País Vasco;De 20 a 24 años;2013T4;21,6
Mujeres;16 País Vasco;De 20 a 24 años;2013T3;19,6
Mujeres;16 País Vasco;De 20 a 24 años;2013T2;19,9
Mujeres;16 País Vasco;De 20 a 24 años;2013T1;19,4
Mujeres;16 País Vasco;De 20 a 24 años;2012T4;23,1
Mujeres;16 País Vasco;De 20 a 24 años;2012T3;23,6
Mujeres;16 País Vasco;De 20 a 24 años;2012T2;27,7
Mujeres;16 País Vasco;De 20 a 24 años;2012T1;23,3
Mujeres;16 País Vasco;De 20 a 24 años;2011T4;27,5
Mujeres;16 País Vasco;De 20 a 24 años;2011T3;32,2
Mujeres;16 País Vasco;De 20 a 24 años;2011T2;29,3
Mujeres;16 País Vasco;De 20 a 24 años;2011T1;29
Mujeres;16 País Vasco;De 20 a 24 años;2010T4;31,5
Mujeres;16 País Vasco;De 20 a 24 años;2010T3;26,9
Mujeres;16 País Vasco;De 20 a 24 años;2010T2;27,3
Mujeres;16 País Vasco;De 20 a 24 años;2010T1;28,9
Mujeres;16 País Vasco;De 20 a 24 años;2009T4;31,5
Mujeres;16 País Vasco;De 20 a 24 años;2009T3;31,9
Mujeres;16 País Vasco;De 20 a 24 años;2009T2;29,6
Mujeres;16 País Vasco;De 20 a 24 años;2009T1;31,6
Mujeres;16 País Vasco;De 20 a 24 años;2008T4;31,6
Mujeres;16 País Vasco;De 20 a 24 años;2008T3;32,9
Mujeres;16 País Vasco;De 20 a 24 años;2008T2;32,1
Mujeres;16 País Vasco;De 20 a 24 años;2008T1;29,5
Mujeres;16 País Vasco;De 20 a 24 años;2007T4;32,6
Mujeres;16 País Vasco;De 20 a 24 años;2007T3;31,3
Mujeres;16 País Vasco;De 20 a 24 años;2007T2;33,6
Mujeres;16 País Vasco;De 20 a 24 años;2007T1;33
Mujeres;16 País Vasco;De 20 a 24 años;2006T4;33,4
Mujeres;16 País Vasco;De 20 a 24 años;2006T3;32,5
Mujeres;16 País Vasco;De 20 a 24 años;2006T2;33,4
Mujeres;16 País Vasco;De 20 a 24 años;2006T1;37,7
Mujeres;16 País Vasco;De 20 a 24 años;2005T4;36,5
Mujeres;16 País Vasco;De 20 a 24 años;2005T3;35,7
Mujeres;16 País Vasco;De 20 a 24 años;2005T2;34,1
Mujeres;16 País Vasco;De 20 a 24 años;2005T1;34,5
Mujeres;16 País Vasco;De 20 a 24 años;2004T4;33,3
Mujeres;16 País Vasco;De 20 a 24 años;2004T3;35,6
Mujeres;16 País Vasco;De 20 a 24 años;2004T2;37,8
Mujeres;16 País Vasco;De 20 a 24 años;2004T1;37,2
Mujeres;16 País Vasco;De 20 a 24 años;2003T4;35
Mujeres;16 País Vasco;De 20 a 24 años;2003T3;36
Mujeres;16 País Vasco;De 20 a 24 años;2003T2;35,4
Mujeres;16 País Vasco;De 20 a 24 años;2003T1;38,9
Mujeres;16 País Vasco;De 20 a 24 años;2002T4;40,1
Mujeres;16 País Vasco;De 20 a 24 años;2002T3;41,6
Mujeres;16 País Vasco;De 20 a 24 años;2002T2;38,1
Mujeres;16 País Vasco;De 20 a 24 años;2002T1;39
Mujeres;16 País Vasco;De 25 a 34 años;2023T3;93,4
Mujeres;16 País Vasco;De 25 a 34 años;2023T2;94
Mujeres;16 País Vasco;De 25 a 34 años;2023T1;91
Mujeres;16 País Vasco;De 25 a 34 años;2022T4;89,7
Mujeres;16 País Vasco;De 25 a 34 años;2022T3;88
Mujeres;16 País Vasco;De 25 a 34 años;2022T2;87,9
Mujeres;16 País Vasco;De 25 a 34 años;2022T1;86,4
Mujeres;16 País Vasco;De 25 a 34 años;2021T4;88,2
Mujeres;16 País Vasco;De 25 a 34 años;2021T3;89,4
Mujeres;16 País Vasco;De 25 a 34 años;2021T2;84,9
Mujeres;16 País Vasco;De 25 a 34 años;2021T1;87,6
Mujeres;16 País Vasco;De 25 a 34 años;2020T4;91,4
Mujeres;16 País Vasco;De 25 a 34 años;2020T3;89,6
Mujeres;16 País Vasco;De 25 a 34 años;2020T2;83
Mujeres;16 País Vasco;De 25 a 34 años;2020T1;86,8
Mujeres;16 País Vasco;De 25 a 34 años;2019T4;86,4
Mujeres;16 País Vasco;De 25 a 34 años;2019T3;89,2
Mujeres;16 País Vasco;De 25 a 34 años;2019T2;90,4
Mujeres;16 País Vasco;De 25 a 34 años;2019T1;91,9
Mujeres;16 País Vasco;De 25 a 34 años;2018T4;89,5
Mujeres;16 País Vasco;De 25 a 34 años;2018T3;88,7
Mujeres;16 País Vasco;De 25 a 34 años;2018T2;93,2
Mujeres;16 País Vasco;De 25 a 34 años;2018T1;92,2
Mujeres;16 País Vasco;De 25 a 34 años;2017T4;90,4
Mujeres;16 País Vasco;De 25 a 34 años;2017T3;89
Mujeres;16 País Vasco;De 25 a 34 años;2017T2;92,7
Mujeres;16 País Vasco;De 25 a 34 años;2017T1;92,6
Mujeres;16 País Vasco;De 25 a 34 años;2016T4;94,2
Mujeres;16 País Vasco;De 25 a 34 años;2016T3;97,8
Mujeres;16 País Vasco;De 25 a 34 años;2016T2;98,5
Mujeres;16 País Vasco;De 25 a 34 años;2016T1;97,6
Mujeres;16 País Vasco;De 25 a 34 años;2015T4;100
Mujeres;16 País Vasco;De 25 a 34 años;2015T3;96,6
Mujeres;16 País Vasco;De 25 a 34 años;2015T2;100,7
Mujeres;16 País Vasco;De 25 a 34 años;2015T1;106,6
Mujeres;16 País Vasco;De 25 a 34 años;2014T4;109,3
Mujeres;16 País Vasco;De 25 a 34 años;2014T3;103
Mujeres;16 País Vasco;De 25 a 34 años;2014T2;108,3
Mujeres;16 País Vasco;De 25 a 34 años;2014T1;108,7
Mujeres;16 País Vasco;De 25 a 34 años;2013T4;110,6
Mujeres;16 País Vasco;De 25 a 34 años;2013T3;109,3
Mujeres;16 País Vasco;De 25 a 34 años;2013T2;110,7
Mujeres;16 País Vasco;De 25 a 34 años;2013T1;114,2
Mujeres;16 País Vasco;De 25 a 34 años;2012T4;118,6
Mujeres;16 País Vasco;De 25 a 34 años;2012T3;121,6
Mujeres;16 País Vasco;De 25 a 34 años;2012T2;120,1
Mujeres;16 País Vasco;De 25 a 34 años;2012T1;119,1
Mujeres;16 País Vasco;De 25 a 34 años;2011T4;127,4
Mujeres;16 País Vasco;De 25 a 34 años;2011T3;123,3
Mujeres;16 País Vasco;De 25 a 34 años;2011T2;124,2
Mujeres;16 País Vasco;De 25 a 34 años;2011T1;126,3
Mujeres;16 País Vasco;De 25 a 34 años;2010T4;127,4
Mujeres;16 País Vasco;De 25 a 34 años;2010T3;132
Mujeres;16 País Vasco;De 25 a 34 años;2010T2;131,9
Mujeres;16 País Vasco;De 25 a 34 años;2010T1;130,7
Mujeres;16 País Vasco;De 25 a 34 años;2009T4;135,9
Mujeres;16 País Vasco;De 25 a 34 años;2009T3;138,2
Mujeres;16 País Vasco;De 25 a 34 años;2009T2;141,4
Mujeres;16 País Vasco;De 25 a 34 años;2009T1;142,1
Mujeres;16 País Vasco;De 25 a 34 años;2008T4;141,7
Mujeres;16 País Vasco;De 25 a 34 años;2008T3;147,7
Mujeres;16 País Vasco;De 25 a 34 años;2008T2;141,2
Mujeres;16 País Vasco;De 25 a 34 años;2008T1;138,2
Mujeres;16 País Vasco;De 25 a 34 años;2007T4;139,7
Mujeres;16 País Vasco;De 25 a 34 años;2007T3;138,4
Mujeres;16 País Vasco;De 25 a 34 años;2007T2;141,4
Mujeres;16 País Vasco;De 25 a 34 años;2007T1;142,1
Mujeres;16 País Vasco;De 25 a 34 años;2006T4;144,2
Mujeres;16 País Vasco;De 25 a 34 años;2006T3;142,7
Mujeres;16 País Vasco;De 25 a 34 años;2006T2;143,5
Mujeres;16 País Vasco;De 25 a 34 años;2006T1;143
Mujeres;16 País Vasco;De 25 a 34 años;2005T4;139,5
Mujeres;16 País Vasco;De 25 a 34 años;2005T3;135,4
Mujeres;16 País Vasco;De 25 a 34 años;2005T2;141,6
Mujeres;16 País Vasco;De 25 a 34 años;2005T1;141,8
Mujeres;16 País Vasco;De 25 a 34 años;2004T4;142,6
Mujeres;16 País Vasco;De 25 a 34 años;2004T3;144
Mujeres;16 País Vasco;De 25 a 34 años;2004T2;145,4
Mujeres;16 País Vasco;De 25 a 34 años;2004T1;147,1
Mujeres;16 País Vasco;De 25 a 34 años;2003T4;147,9
Mujeres;16 País Vasco;De 25 a 34 años;2003T3;146,6
Mujeres;16 País Vasco;De 25 a 34 años;2003T2;147,3
Mujeres;16 País Vasco;De 25 a 34 años;2003T1;141,2
Mujeres;16 País Vasco;De 25 a 34 años;2002T4;141,7
Mujeres;16 País Vasco;De 25 a 34 años;2002T3;139,2
Mujeres;16 País Vasco;De 25 a 34 años;2002T2;134,9
Mujeres;16 País Vasco;De 25 a 34 años;2002T1;137,2
Mujeres;16 País Vasco;De 35 a 44 años;2023T3;119,3
Mujeres;16 País Vasco;De 35 a 44 años;2023T2;117,4
Mujeres;16 País Vasco;De 35 a 44 años;2023T1;118,7
Mujeres;16 País Vasco;De 35 a 44 años;2022T4;120,1
Mujeres;16 País Vasco;De 35 a 44 años;2022T3;125,3
Mujeres;16 País Vasco;De 35 a 44 años;2022T2;123
Mujeres;16 País Vasco;De 35 a 44 años;2022T1;124,2
Mujeres;16 País Vasco;De 35 a 44 años;2021T4;128
Mujeres;16 País Vasco;De 35 a 44 años;2021T3;125,6
Mujeres;16 País Vasco;De 35 a 44 años;2021T2;126
Mujeres;16 País Vasco;De 35 a 44 años;2021T1;127,4
Mujeres;16 País Vasco;De 35 a 44 años;2020T4;130,1
Mujeres;16 País Vasco;De 35 a 44 años;2020T3;131,4
Mujeres;16 País Vasco;De 35 a 44 años;2020T2;133,9
Mujeres;16 País Vasco;De 35 a 44 años;2020T1;140,2
Mujeres;16 País Vasco;De 35 a 44 años;2019T4;144,3
Mujeres;16 País Vasco;De 35 a 44 años;2019T3;139,8
Mujeres;16 País Vasco;De 35 a 44 años;2019T2;141,9
Mujeres;16 País Vasco;De 35 a 44 años;2019T1;145,3
Mujeres;16 País Vasco;De 35 a 44 años;2018T4;147,1
Mujeres;16 País Vasco;De 35 a 44 años;2018T3;140,9
Mujeres;16 País Vasco;De 35 a 44 años;2018T2;146,3
Mujeres;16 País Vasco;De 35 a 44 años;2018T1;146,7
Mujeres;16 País Vasco;De 35 a 44 años;2017T4;144,6
Mujeres;16 País Vasco;De 35 a 44 años;2017T3;144,6
Mujeres;16 País Vasco;De 35 a 44 años;2017T2;141,4
Mujeres;16 País Vasco;De 35 a 44 años;2017T1;144,9
Mujeres;16 País Vasco;De 35 a 44 años;2016T4;144,3
Mujeres;16 País Vasco;De 35 a 44 años;2016T3;146,7
Mujeres;16 País Vasco;De 35 a 44 años;2016T2;147
Mujeres;16 País Vasco;De 35 a 44 años;2016T1;147,2
Mujeres;16 País Vasco;De 35 a 44 años;2015T4;147,2
Mujeres;16 País Vasco;De 35 a 44 años;2015T3;147,4
Mujeres;16 País Vasco;De 35 a 44 años;2015T2;154,3
Mujeres;16 País Vasco;De 35 a 44 años;2015T1;154,3
Mujeres;16 País Vasco;De 35 a 44 años;2014T4;153,6
Mujeres;16 País Vasco;De 35 a 44 años;2014T3;148,3
Mujeres;16 País Vasco;De 35 a 44 años;2014T2;152
Mujeres;16 País Vasco;De 35 a 44 años;2014T1;151,8
Mujeres;16 País Vasco;De 35 a 44 años;2013T4;154,2
Mujeres;16 País Vasco;De 35 a 44 años;2013T3;150,5
Mujeres;16 País Vasco;De 35 a 44 años;2013T2;154,4
Mujeres;16 País Vasco;De 35 a 44 años;2013T1;153,2
Mujeres;16 País Vasco;De 35 a 44 años;2012T4;152,5
Mujeres;16 País Vasco;De 35 a 44 años;2012T3;144,3
Mujeres;16 País Vasco;De 35 a 44 años;2012T2;150,8
Mujeres;16 País Vasco;De 35 a 44 años;2012T1;150,5
Mujeres;16 País Vasco;De 35 a 44 años;2011T4;149,6
Mujeres;16 País Vasco;De 35 a 44 años;2011T3;147,3
Mujeres;16 País Vasco;De 35 a 44 años;2011T2;152,7
Mujeres;16 País Vasco;De 35 a 44 años;2011T1;150,9
Mujeres;16 País Vasco;De 35 a 44 años;2010T4;151,2
Mujeres;16 País Vasco;De 35 a 44 años;2010T3;143,1
Mujeres;16 País Vasco;De 35 a 44 años;2010T2;148,3
Mujeres;16 País Vasco;De 35 a 44 años;2010T1;146,6
Mujeres;16 País Vasco;De 35 a 44 años;2009T4;148,6
Mujeres;16 País Vasco;De 35 a 44 años;2009T3;145,4
Mujeres;16 País Vasco;De 35 a 44 años;2009T2;141,5
Mujeres;16 País Vasco;De 35 a 44 años;2009T1;138,1
Mujeres;16 País Vasco;De 35 a 44 años;2008T4;140,2
Mujeres;16 País Vasco;De 35 a 44 años;2008T3;135,3
Mujeres;16 País Vasco;De 35 a 44 años;2008T2;134,1
Mujeres;16 País Vasco;De 35 a 44 años;2008T1;131,3
Mujeres;16 País Vasco;De 35 a 44 años;2007T4;132,5
Mujeres;16 País Vasco;De 35 a 44 años;2007T3;131,2
Mujeres;16 País Vasco;De 35 a 44 años;2007T2;131,7
Mujeres;16 País Vasco;De 35 a 44 años;2007T1;132
Mujeres;16 País Vasco;De 35 a 44 años;2006T4;134,7
Mujeres;16 País Vasco;De 35 a 44 años;2006T3;133,8
Mujeres;16 País Vasco;De 35 a 44 años;2006T2;132,8
Mujeres;16 País Vasco;De 35 a 44 años;2006T1;132,2
Mujeres;16 País Vasco;De 35 a 44 años;2005T4;131,6
Mujeres;16 País Vasco;De 35 a 44 años;2005T3;129,7
Mujeres;16 País Vasco;De 35 a 44 años;2005T2;129,9
Mujeres;16 País Vasco;De 35 a 44 años;2005T1;130,3
Mujeres;16 País Vasco;De 35 a 44 años;2004T4;133,1
Mujeres;16 País Vasco;De 35 a 44 años;2004T3;129
Mujeres;16 País Vasco;De 35 a 44 años;2004T2;129,2
Mujeres;16 País Vasco;De 35 a 44 años;2004T1;130
Mujeres;16 País Vasco;De 35 a 44 años;2003T4;130,1
Mujeres;16 País Vasco;De 35 a 44 años;2003T3;129,2
Mujeres;16 País Vasco;De 35 a 44 años;2003T2;126
Mujeres;16 País Vasco;De 35 a 44 años;2003T1;126,1
Mujeres;16 País Vasco;De 35 a 44 años;2002T4;125,7
Mujeres;16 País Vasco;De 35 a 44 años;2002T3;121,2
Mujeres;16 País Vasco;De 35 a 44 años;2002T2;121,2
Mujeres;16 País Vasco;De 35 a 44 años;2002T1;118,3
Mujeres;16 País Vasco;De 45 a 54 años;2023T3;150,7
Mujeres;16 País Vasco;De 45 a 54 años;2023T2;150
Mujeres;16 País Vasco;De 45 a 54 años;2023T1;152,9
Mujeres;16 País Vasco;De 45 a 54 años;2022T4;154,5
Mujeres;16 País Vasco;De 45 a 54 años;2022T3;147,8
Mujeres;16 País Vasco;De 45 a 54 años;2022T2;146,5
Mujeres;16 País Vasco;De 45 a 54 años;2022T1;150,3
Mujeres;16 País Vasco;De 45 a 54 años;2021T4;146,9
Mujeres;16 País Vasco;De 45 a 54 años;2021T3;146,8
Mujeres;16 País Vasco;De 45 a 54 años;2021T2;143,9
Mujeres;16 País Vasco;De 45 a 54 años;2021T1;146
Mujeres;16 País Vasco;De 45 a 54 años;2020T4;147,2
Mujeres;16 País Vasco;De 45 a 54 años;2020T3;142,1
Mujeres;16 País Vasco;De 45 a 54 años;2020T2;142,1
Mujeres;16 País Vasco;De 45 a 54 años;2020T1;144,1
Mujeres;16 País Vasco;De 45 a 54 años;2019T4;143,9
Mujeres;16 País Vasco;De 45 a 54 años;2019T3;140,6
Mujeres;16 País Vasco;De 45 a 54 años;2019T2;144,7
Mujeres;16 País Vasco;De 45 a 54 años;2019T1;148,3
Mujeres;16 País Vasco;De 45 a 54 años;2018T4;146
Mujeres;16 País Vasco;De 45 a 54 años;2018T3;136,8
Mujeres;16 País Vasco;De 45 a 54 años;2018T2;143,7
Mujeres;16 País Vasco;De 45 a 54 años;2018T1;141,6
Mujeres;16 País Vasco;De 45 a 54 años;2017T4;140,1
Mujeres;16 País Vasco;De 45 a 54 años;2017T3;139,7
Mujeres;16 País Vasco;De 45 a 54 años;2017T2;142,2
Mujeres;16 País Vasco;De 45 a 54 años;2017T1;138,4
Mujeres;16 País Vasco;De 45 a 54 años;2016T4;139,7
Mujeres;16 País Vasco;De 45 a 54 años;2016T3;140,7
Mujeres;16 País Vasco;De 45 a 54 años;2016T2;139,6
Mujeres;16 País Vasco;De 45 a 54 años;2016T1;137,3
Mujeres;16 País Vasco;De 45 a 54 años;2015T4;135,3
Mujeres;16 País Vasco;De 45 a 54 años;2015T3;132,8
Mujeres;16 País Vasco;De 45 a 54 años;2015T2;133,4
Mujeres;16 País Vasco;De 45 a 54 años;2015T1;133,9
Mujeres;16 País Vasco;De 45 a 54 años;2014T4;138,2
Mujeres;16 País Vasco;De 45 a 54 años;2014T3;132,1
Mujeres;16 País Vasco;De 45 a 54 años;2014T2;137
Mujeres;16 País Vasco;De 45 a 54 años;2014T1;133,9
Mujeres;16 País Vasco;De 45 a 54 años;2013T4;133,8
Mujeres;16 País Vasco;De 45 a 54 años;2013T3;126,6
Mujeres;16 País Vasco;De 45 a 54 años;2013T2;133,6
Mujeres;16 País Vasco;De 45 a 54 años;2013T1;133,3
Mujeres;16 País Vasco;De 45 a 54 años;2012T4;135,1
Mujeres;16 País Vasco;De 45 a 54 años;2012T3;134,4
Mujeres;16 País Vasco;De 45 a 54 años;2012T2;133,8
Mujeres;16 País Vasco;De 45 a 54 años;2012T1;137
Mujeres;16 País Vasco;De 45 a 54 años;2011T4;136,2
Mujeres;16 País Vasco;De 45 a 54 años;2011T3;132,7
Mujeres;16 País Vasco;De 45 a 54 años;2011T2;134
Mujeres;16 País Vasco;De 45 a 54 años;2011T1;133,4
Mujeres;16 País Vasco;De 45 a 54 años;2010T4;129,5
Mujeres;16 País Vasco;De 45 a 54 años;2010T3;123,6
Mujeres;16 País Vasco;De 45 a 54 años;2010T2;123,8
Mujeres;16 País Vasco;De 45 a 54 años;2010T1;119,7
Mujeres;16 País Vasco;De 45 a 54 años;2009T4;116,6
Mujeres;16 País Vasco;De 45 a 54 años;2009T3;115,5
Mujeres;16 País Vasco;De 45 a 54 años;2009T2;113,4
Mujeres;16 País Vasco;De 45 a 54 años;2009T1;112,8
Mujeres;16 País Vasco;De 45 a 54 años;2008T4;110,9
Mujeres;16 País Vasco;De 45 a 54 años;2008T3;108
Mujeres;16 País Vasco;De 45 a 54 años;2008T2;110,2
Mujeres;16 País Vasco;De 45 a 54 años;2008T1;111,6
Mujeres;16 País Vasco;De 45 a 54 años;2007T4;112
Mujeres;16 País Vasco;De 45 a 54 años;2007T3;106,9
Mujeres;16 País Vasco;De 45 a 54 años;2007T2;105,5
Mujeres;16 País Vasco;De 45 a 54 años;2007T1;106
Mujeres;16 País Vasco;De 45 a 54 años;2006T4;112
Mujeres;16 País Vasco;De 45 a 54 años;2006T3;103,4
Mujeres;16 País Vasco;De 45 a 54 años;2006T2;102,6
Mujeres;16 País Vasco;De 45 a 54 años;2006T1;98,8
Mujeres;16 País Vasco;De 45 a 54 años;2005T4;99,6
Mujeres;16 País Vasco;De 45 a 54 años;2005T3;93,2
Mujeres;16 País Vasco;De 45 a 54 años;2005T2;93,4
Mujeres;16 País Vasco;De 45 a 54 años;2005T1;93,8
Mujeres;16 País Vasco;De 45 a 54 años;2004T4;92,4
Mujeres;16 País Vasco;De 45 a 54 años;2004T3;90,2
Mujeres;16 País Vasco;De 45 a 54 años;2004T2;86,7
Mujeres;16 País Vasco;De 45 a 54 años;2004T1;87,7
Mujeres;16 País Vasco;De 45 a 54 años;2003T4;86,6
Mujeres;16 País Vasco;De 45 a 54 años;2003T3;85,4
Mujeres;16 País Vasco;De 45 a 54 años;2003T2;86,2
Mujeres;16 País Vasco;De 45 a 54 años;2003T1;83,2
Mujeres;16 País Vasco;De 45 a 54 años;2002T4;82,6
Mujeres;16 País Vasco;De 45 a 54 años;2002T3;82,8
Mujeres;16 País Vasco;De 45 a 54 años;2002T2;82,6
Mujeres;16 País Vasco;De 45 a 54 años;2002T1;80,5
Mujeres;16 País Vasco;55 y más años;2023T3;118,3
Mujeres;16 País Vasco;55 y más años;2023T2;112,3
Mujeres;16 País Vasco;55 y más años;2023T1;108,1
Mujeres;16 País Vasco;55 y más años;2022T4;103,6
Mujeres;16 País Vasco;55 y más años;2022T3;112,8
Mujeres;16 País Vasco;55 y más años;2022T2;109,1
Mujeres;16 País Vasco;55 y más años;2022T1;114,4
Mujeres;16 País Vasco;55 y más años;2021T4;116,2
Mujeres;16 País Vasco;55 y más años;2021T3;110,1
Mujeres;16 País Vasco;55 y más años;2021T2;110,7
Mujeres;16 País Vasco;55 y más años;2021T1;110,4
Mujeres;16 País Vasco;55 y más años;2020T4;108,6
Mujeres;16 País Vasco;55 y más años;2020T3;109,3
Mujeres;16 País Vasco;55 y más años;2020T2;101,8
Mujeres;16 País Vasco;55 y más años;2020T1;100,8
Mujeres;16 País Vasco;55 y más años;2019T4;99,3
Mujeres;16 País Vasco;55 y más años;2019T3;95,5
Mujeres;16 País Vasco;55 y más años;2019T2;91,3
Mujeres;16 País Vasco;55 y más años;2019T1;89,9
Mujeres;16 País Vasco;55 y más años;2018T4;86,8
Mujeres;16 País Vasco;55 y más años;2018T3;88
Mujeres;16 País Vasco;55 y más años;2018T2;85,9
Mujeres;16 País Vasco;55 y más años;2018T1;85,1
Mujeres;16 País Vasco;55 y más años;2017T4;82,9
Mujeres;16 País Vasco;55 y más años;2017T3;81,6
Mujeres;16 País Vasco;55 y más años;2017T2;82,9
Mujeres;16 País Vasco;55 y más años;2017T1;83,4
Mujeres;16 País Vasco;55 y más años;2016T4;84,5
Mujeres;16 País Vasco;55 y más años;2016T3;82,3
Mujeres;16 País Vasco;55 y más años;2016T2;81,1
Mujeres;16 País Vasco;55 y más años;2016T1;83,3
Mujeres;16 País Vasco;55 y más años;2015T4;81,1
Mujeres;16 País Vasco;55 y más años;2015T3;74,7
Mujeres;16 País Vasco;55 y más años;2015T2;73,3
Mujeres;16 País Vasco;55 y más años;2015T1;75,1
Mujeres;16 País Vasco;55 y más años;2014T4;73,4
Mujeres;16 País Vasco;55 y más años;2014T3;66,3
Mujeres;16 País Vasco;55 y más años;2014T2;68,1
Mujeres;16 País Vasco;55 y más años;2014T1;69,8
Mujeres;16 País Vasco;55 y más años;2013T4;70,2
Mujeres;16 País Vasco;55 y más años;2013T3;66,8
Mujeres;16 País Vasco;55 y más años;2013T2;67,8
Mujeres;16 País Vasco;55 y más años;2013T1;68,3
Mujeres;16 País Vasco;55 y más años;2012T4;66,9
Mujeres;16 País Vasco;55 y más años;2012T3;64,4
Mujeres;16 País Vasco;55 y más años;2012T2;63,2
Mujeres;16 País Vasco;55 y más años;2012T1;60,2
Mujeres;16 País Vasco;55 y más años;2011T4;63,5
Mujeres;16 País Vasco;55 y más años;2011T3;63,1
Mujeres;16 País Vasco;55 y más años;2011T2;60,3
Mujeres;16 País Vasco;55 y más años;2011T1;59,5
Mujeres;16 País Vasco;55 y más años;2010T4;52,9
Mujeres;16 País Vasco;55 y más años;2010T3;54,8
Mujeres;16 País Vasco;55 y más años;2010T2;52
Mujeres;16 País Vasco;55 y más años;2010T1;50,5
Mujeres;16 País Vasco;55 y más años;2009T4;51
Mujeres;16 País Vasco;55 y más años;2009T3;46,4
Mujeres;16 País Vasco;55 y más años;2009T2;44,5
Mujeres;16 País Vasco;55 y más años;2009T1;47,1
Mujeres;16 País Vasco;55 y más años;2008T4;52
Mujeres;16 País Vasco;55 y más años;2008T3;51,7
Mujeres;16 País Vasco;55 y más años;2008T2;49,1
Mujeres;16 País Vasco;55 y más años;2008T1;47,6
Mujeres;16 País Vasco;55 y más años;2007T4;47
Mujeres;16 País Vasco;55 y más años;2007T3;48,2
Mujeres;16 País Vasco;55 y más años;2007T2;48,3
Mujeres;16 País Vasco;55 y más años;2007T1;44,1
Mujeres;16 País Vasco;55 y más años;2006T4;40,5
Mujeres;16 País Vasco;55 y más años;2006T3;43
Mujeres;16 País Vasco;55 y más años;2006T2;43,8
Mujeres;16 País Vasco;55 y más años;2006T1;40,7
Mujeres;16 País Vasco;55 y más años;2005T4;39,9
Mujeres;16 País Vasco;55 y más años;2005T3;36
Mujeres;16 País Vasco;55 y más años;2005T2;40,1
Mujeres;16 País Vasco;55 y más años;2005T1;39
Mujeres;16 País Vasco;55 y más años;2004T4;30,4
